dc_id,region_id,carrier_service_id,zip3,allowed_state_count,allowed_states,has_coverage
11,10,14,336,0,,False
11,10,15,336,0,,False
11,10,16,336,0,,False
11,10,17,336,0,,False
11,10,18,336,0,,False
12,4,1,925,0,,False
12,4,2,925,0,,False
12,4,3,925,0,,False
12,4,4,925,2,CA|WA,True
12,4,5,925,21,AL|CA|CO|CT|DC|FL|GA|IL|LA|MA|MO|NC|NH|NJ|NM|NY|OR|PA|TX|UT|WA,True
12,4,6,925,25,AL|AR|CT|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NM|NY|OH|OK|PA|SC|TN|TX|VA|WV,True
12,4,7,925,0,,False
12,4,8,925,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
12,4,9,925,31,AZ|CA|CO|CT|DC|FL|GA|IL|IN|KS|MA|MD|MI|MN|MO|NC|NE|NH|NJ|NM|NV|NY|OK|OR|PA|SC|TN|TX|UT|VA|WA,True
12,4,10,925,1,CA,True
12,4,11,925,25,AL|AR|AZ|CA|FL|GA|HI|IL|LA|MA|MD|MI|MN|MO|MS|NC|NJ|NY|OH|OR|PA|SC|TX|UT|WA,True
12,4,12,925,5,CA|NV|PA|UT|WA,True
12,4,13,925,0,,False
12,4,14,925,0,,False
12,4,15,925,0,,False
12,4,16,925,0,,False
12,4,17,925,0,,False
12,4,18,925,0,,False
13,5,1,294,0,,False
13,5,2,294,0,,False
13,5,3,294,0,,False
13,5,4,294,3,AL|LA|NC,True
13,5,5,294,15,AL|CA|FL|GA|IL|LA|MD|MI|MO|NC|NJ|NY|SC|VA|WV,True
13,5,6,294,26,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WI|WV,True
13,5,7,294,0,,False
13,5,8,294,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
13,5,9,294,31,AL|AR|CA|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|MN|MO|MS|NC|NH|NJ|NV|NY|OH|PA|SC|TN|TX|UT|VA,True
13,5,10,294,7,CT|DC|GA|IN|NJ|NY|SC,True
13,5,11,294,19,CA|DC|FL|GA|LA|MA|MD|MI|MO|MS|NC|NJ|NY|OH|PA|SC|TN|TX|VA,True
13,5,12,294,5,GA|LA|PA|SC|TX,True
13,5,13,294,0,,False
13,5,14,294,0,,False
13,5,15,294,0,,False
13,5,16,294,0,,False
13,5,17,294,0,,False
13,5,18,294,0,,False
14,3,1,554,0,,False
14,3,2,554,0,,False
14,3,3,554,0,,False
14,3,4,554,1,MN,True
14,3,5,554,16,CA|CO|FL|IL|KS|MA|MI|MN|MO|NJ|NY|TX|WA|WI|WV|WY,True
14,3,6,554,24,AL|AR|CT|DE|FL|GA|IL|IN|KS|KY|LA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WI|WV,True
14,3,7,554,0,,False
14,3,8,554,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
14,3,9,554,29,AZ|CA|CO|CT|FL|GA|IA|IL|IN|KS|KY|MA|MD|MI|MN|MO|NE|NJ|NV|NY|OH|OK|OR|PA|TN|TX|UT|WA|WI,True
14,3,10,554,6,DC|GA|IL|MN|NY|TX,True
14,3,11,554,23,AZ|CA|CO|DE|FL|GA|HI|IL|KY|LA|MA|MI|MN|MO|NE|NJ|NY|OH|OK|PA|TN|TX|UT,True
14,3,12,554,5,AL|GA|MN|UT|WA,True
14,3,13,554,0,,False
14,3,14,554,0,,False
14,3,15,554,0,,False
14,3,16,554,0,,False
14,3,17,554,0,,False
14,3,18,554,0,,False
15,2,1,146,0,,False
15,2,2,146,0,,False
15,2,3,146,0,,False
15,2,4,146,0,,False
15,2,5,146,20,CA|FL|GA|IL|KS|LA|MA|MD|MI|MN|MO|NC|NH|NJ|NY|PA|UT|VA|WA|WV,True
15,2,6,146,25,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NM|NY|OH|OK|PA|SC|TX|VA|WV,True
15,2,7,146,0,,False
15,2,8,146,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
15,2,9,146,29,CA|CO|CT|DC|FL|GA|IL|IN|KY|MA|MD|ME|MI|MN|MO|NC|NH|NJ|NY|OH|OK|OR|PA|SC|TX|UT|VA|WI|WV,True
15,2,10,146,2,IN|NY,True
15,2,11,146,20,AR|AZ|CA|DE|FL|GA|IL|MA|MD|ME|MI|MN|NJ|NY|OH|PA|RI|SC|TX|VA,True
15,2,12,146,2,NY|PA,True
15,2,13,146,0,,False
15,2,14,146,0,,False
15,2,15,146,0,,False
15,2,16,146,0,,False
15,2,17,146,0,,False
15,2,18,146,0,,False
19,4,1,952,0,,False
19,4,2,952,0,,False
19,4,3,952,0,,False
19,4,4,952,1,WA,True
19,4,5,952,29,AL|AZ|CA|CO|DC|FL|GA|IL|IN|KS|LA|MA|MI|MN|MO|MS|NC|NH|NJ|NM|NY|OH|OR|TX|UT|VA|WA|WI|WV,True
19,4,6,952,22,AR|CT|DE|FL|GA|IL|IN|KS|KY|LA|MD|MI|NJ|NM|NY|OH|OK|PA|SC|TX|VA|WV,True
19,4,7,952,0,,False
19,4,8,952,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
19,4,9,952,31,AZ|CA|CO|CT|DC|FL|GA|IL|IN|KS|MA|MD|MI|MN|MO|NC|NE|NH|NJ|NV|NY|OH|OR|PA|SC|TN|TX|UT|VA|WA|WI,True
19,4,10,952,1,CA,True
19,4,11,952,24,AL|AR|AZ|CA|FL|GA|HI|IL|KY|LA|MD|MI|MN|MO|MS|NC|NJ|NY|OH|OR|PA|TX|UT|WA,True
19,4,12,952,8,CA|GA|MN|NV|OH|PA|UT|WA,True
19,4,13,952,0,,False
19,4,14,952,0,,False
19,4,15,952,0,,False
19,4,16,952,0,,False
19,4,17,952,0,,False
19,4,18,952,0,,False
20,2,1,109,0,,False
20,2,2,109,0,,False
20,2,3,109,0,,False
20,2,4,109,4,CT|MD|NJ|NY,True
20,2,5,109,23,AZ|CA|CT|FL|GA|IL|IN|KS|LA|MA|MI|MN|MO|NC|NH|NJ|NM|NY|OH|OR|UT|VA|WA,True
20,2,6,109,26,AL|AR|CT|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NM|NY|OH|OK|PA|SC|TN|TX|VA|VT|WV,True
20,2,7,109,0,,False
20,2,8,109,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
20,2,9,109,32,AZ|CA|CO|CT|DC|FL|GA|IL|IN|KS|KY|MA|MD|ME|MI|MN|MO|NC|NH|NJ|NV|NY|OH|OR|PA|SC|TN|TX|VA|WA|WI|WV,True
20,2,10,109,6,GA|IL|IN|NJ|NY|TX,True
20,2,11,109,24,AZ|CA|DE|FL|GA|IL|KY|LA|MA|MD|ME|MI|MN|MO|NC|NJ|NY|OH|PA|RI|SC|TN|TX|WA,True
20,2,12,109,3,GA|NJ|NY,True
20,2,13,109,0,,False
20,2,14,109,0,,False
20,2,15,109,0,,False
20,2,16,109,0,,False
20,2,17,109,0,,False
20,2,18,109,0,,False
21,24,1,841,0,,False
21,24,2,841,0,,False
21,24,3,841,0,,False
21,24,4,841,2,UT|WA,True
21,24,5,841,20,CA|CO|FL|GA|IL|KS|LA|MI|MN|MO|NH|NJ|NM|NY|OH|OR|PA|UT|VA|WA,True
21,24,6,841,26,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NM|NY|OH|OK|PA|SC|TN|TX|WI|WV,True
21,24,7,841,0,,False
21,24,8,841,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
21,24,9,841,28,AZ|CA|CO|CT|FL|GA|IL|IN|KS|KY|MA|MD|MI|MN|MS|NE|NJ|NV|NY|OH|OK|OR|PA|SC|TX|UT|VA|WA,True
21,24,10,841,4,CA|CT|TX|UT,True
21,24,11,841,16,AZ|CA|CO|FL|GA|HI|IL|MA|MN|NC|NY|OR|SC|TX|UT|WA,True
21,24,12,841,6,CA|CO|NV|TX|UT|WA,True
21,24,13,841,0,,False
21,24,14,841,0,,False
21,24,15,841,0,,False
21,24,16,841,0,,False
21,24,17,841,0,,False
21,24,18,841,0,,False
24,24,1,803,0,,False
24,24,2,803,0,,False
24,24,3,803,0,,False
24,24,4,803,2,CA|WA,True
24,24,5,803,22,CA|CO|DC|FL|GA|IL|KS|MA|MI|MN|MO|NC|NJ|NM|NY|OR|SC|TX|UT|WA|WV|WY,True
24,24,6,803,23,AR|CT|DE|FL|GA|IL|IN|KS|KY|LA|MD|MI|NJ|NM|NY|OH|OK|PA|SC|TN|TX|VA|WV,True
24,24,7,803,0,,False
24,24,8,803,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
24,24,9,803,32,AZ|CA|CO|CT|DC|FL|GA|IA|IL|IN|KS|KY|LA|MA|MD|MI|MN|MO|NC|NE|NJ|NM|NV|NY|OK|OR|PA|TN|TX|UT|VA|WA,True
24,24,10,803,5,CA|CO|CT|DC|NV,True
24,24,11,803,23,AL|AZ|CA|CO|FL|GA|HI|IL|KS|LA|MD|MI|MN|MO|NC|NE|NJ|NY|OH|OR|TX|UT|WA,True
24,24,12,803,4,CA|CO|NV|UT,True
24,24,13,803,0,,False
24,24,14,803,0,,False
24,24,15,803,0,,False
24,24,16,803,0,,False
24,24,17,803,0,,False
24,24,18,803,0,,False
25,9,1,837,0,,False
25,9,2,837,0,,False
25,9,3,837,0,,False
25,9,4,837,1,WA,True
25,9,5,837,8,AZ|CA|CO|IL|NM|OR|UT|WA,True
25,9,6,837,21,AL|CT|DE|FL|GA|IL|IN|KS|KY|LA|MD|MI|NJ|NM|NY|OH|OK|PA|SC|TX|WI,True
25,9,7,837,0,,False
25,9,8,837,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
25,9,9,837,16,AZ|CA|CO|FL|GA|IN|NJ|NM|NV|OK|OR|SC|TX|UT|WA|WI,True
25,9,10,837,1,CA,True
25,9,11,837,10,CA|HI|IL|MA|NY|OR|PA|TX|UT|WA,True
25,9,12,837,4,CA|ID|NV|WA,True
25,9,13,837,0,,False
25,9,14,837,0,,False
25,9,15,837,0,,False
25,9,16,837,0,,False
25,9,17,837,0,,False
25,9,18,837,0,,False
26,5,1,296,0,,False
26,5,2,296,0,,False
26,5,3,296,0,,False
26,5,4,296,2,AL|LA,True
26,5,5,296,17,AL|CA|FL|GA|IL|LA|MD|MI|MN|MO|NC|NJ|NY|SC|TX|VA|WV,True
26,5,6,296,25,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WV,True
26,5,7,296,0,,False
26,5,8,296,7,AZ|CA|CO|NV|OR|UT|WA,True
26,5,9,296,35,AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|MN|MO|MS|NC|NH|NJ|NV|NY|OH|OR|PA|SC|TN|TX|UT|VA|WI,True
26,5,10,296,7,CT|GA|IL|IN|NY|SC|TX,True
26,5,11,296,25,AL|AR|AZ|CA|DC|FL|GA|IL|LA|MA|MD|MI|MN|MO|MS|NC|NJ|NY|OH|PA|SC|TN|TX|UT|VA,True
26,5,12,296,6,AL|GA|NC|PA|SC|TX,True
26,5,13,296,0,,False
26,5,14,296,0,,False
26,5,15,296,0,,False
26,5,16,296,0,,False
26,5,17,296,0,,False
26,5,18,296,0,,False
27,9,1,981,0,,False
27,9,2,981,0,,False
27,9,3,981,0,,False
27,9,4,981,1,WA,True
27,9,5,981,16,AL|AZ|CA|FL|GA|IL|LA|MA|NH|NJ|NM|NY|OR|TX|UT|WA,True
27,9,6,981,20,AL|AR|CT|DE|FL|GA|IL|IN|KY|LA|MD|MI|NJ|NY|OH|OK|PA|SC|TX|WV,True
27,9,7,981,0,,False
27,9,8,981,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
27,9,9,981,24,AZ|CA|CO|CT|DC|FL|GA|IL|IN|MI|MN|MO|NC|NJ|NV|NY|OR|PA|SC|TN|TX|UT|WA|WI,True
27,9,10,981,3,CA|IL|NV,True
27,9,11,981,19,AZ|CA|FL|GA|HI|IL|LA|MD|MN|MO|NC|NJ|NY|OH|OR|PA|TX|UT|WA,True
27,9,12,981,4,CA|PA|UT|WA,True
27,9,13,981,0,,False
27,9,14,981,0,,False
27,9,15,981,0,,False
27,9,16,981,0,,False
27,9,17,981,0,,False
27,9,18,981,0,,False
28,4,1,933,0,,False
28,4,2,933,0,,False
28,4,3,933,0,,False
28,4,4,933,0,,False
28,4,5,933,11,CA|GA|IL|MA|NH|NJ|NY|OR|TX|UT|WA,True
28,4,6,933,16,AR|CT|DE|GA|IL|IN|KY|MD|MI|NJ|NY|OH|OK|PA|SC|TX,True
28,4,7,933,0,,False
28,4,8,933,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
28,4,9,933,26,AZ|CA|CO|CT|DC|FL|GA|IL|IN|MA|MD|MI|MN|MO|NC|NH|NV|NY|OK|OR|PA|TN|TX|UT|VA|WA,True
28,4,10,933,2,CA|NY,True
28,4,11,933,19,AL|AR|AZ|CA|FL|GA|HI|IL|LA|MD|MN|MO|NC|NY|OH|OR|TX|UT|WA,True
28,4,12,933,3,CA|UT|WA,True
28,4,13,933,0,,False
28,4,14,933,0,,False
28,4,15,933,0,,False
28,4,16,933,0,,False
28,4,17,933,0,,False
28,4,18,933,0,,False
31,7,1,708,0,,False
31,7,2,708,0,,False
31,7,3,708,0,,False
31,7,4,708,1,LA,True
31,7,5,708,18,AL|AZ|CA|CO|FL|GA|IL|LA|MO|MS|NC|NJ|NM|NY|PA|TX|UT|WA,True
31,7,6,708,24,AL|AR|CT|DE|FL|GA|IL|IN|KS|KY|LA|MD|MI|NJ|NM|NY|OH|OK|PA|SC|TN|TX|WI|WV,True
31,7,7,708,0,,False
31,7,8,708,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
31,7,9,708,32,AR|AZ|CA|CO|CT|DE|FL|GA|IL|IN|KS|KY|LA|MI|MN|MO|MS|NC|NJ|NV|NY|OH|OK|OR|PA|SC|TN|TX|UT|VA|WA|WI,True
31,7,10,708,3,CA|DC|TX,True
31,7,11,708,23,AL|AR|CA|DE|FL|GA|IL|KY|LA|MD|MN|MO|MS|NC|NJ|NY|OH|OK|OR|SC|TN|TX|UT,True
31,7,12,708,5,AL|CA|LA|PA|TX,True
31,7,13,708,0,,False
31,7,14,708,0,,False
31,7,15,708,0,,False
31,7,16,708,0,,False
31,7,17,708,0,,False
31,7,18,708,0,,False
32,9,1,992,0,,False
32,9,2,992,0,,False
32,9,3,992,0,,False
32,9,4,992,2,CA|WA,True
32,9,5,992,23,CA|CO|DC|FL|GA|IL|KS|MA|MI|MN|MO|NC|NH|NJ|NM|NY|OH|OR|PA|TX|UT|WA|WI,True
32,9,6,992,24,AL|AR|CT|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WV,True
32,9,7,992,0,,False
32,9,8,992,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
32,9,9,992,29,AZ|CA|CO|CT|DC|FL|GA|IL|IN|KS|MA|MD|MI|MN|MO|NC|NE|NJ|NV|NY|OH|OR|PA|TN|TX|UT|VA|WA|WI,True
32,9,10,992,2,CA|CT,True
32,9,11,992,21,AL|AZ|CA|FL|GA|HI|ID|IL|LA|MD|MI|MN|MO|NC|NJ|NY|OR|PA|TX|UT|WA,True
32,9,12,992,4,CA|ID|UT|WA,True
32,9,13,992,0,,False
32,9,14,992,0,,False
32,9,15,992,0,,False
32,9,16,992,0,,False
32,9,17,992,0,,False
32,9,18,992,0,,False
33,3,1,436,0,,False
33,3,2,436,0,,False
33,3,3,436,0,,False
33,3,4,436,1,MI,True
33,3,5,436,18,AL|CO|FL|GA|IL|IN|MA|MI|MN|MO|NC|NJ|NY|OH|PA|UT|VA|WI,True
